student_id,full_name,governorate,district,lat,lng,gender,status
BGD000279,Zainab Zaid Al-Khafaji,Baghdad,Sadr City,33.43635,44.47425,F,active
BGD000280,Rania Hassan Al-Jubouri,Baghdad,Sadr City,33.41782,44.40319,F,active
BGD000281,Layla Karrar Al-Khafaji,Baghdad,Mahmudiyah,33.0667,44.35587,F,active
BGD000282,Yusuf Yusuf Al-Janabi,Baghdad,Abu Ghraib,33.26985,44.15418,M,active
BGD000283,Mohammed Mustafa Al-Shammari,Baghdad,Mahmudiyah,33.06704,44.36124,M,active
BGD000284,Omar Yusuf Al-Azzawi,Baghdad,Sadr City,33.38371,44.45637,M,active
BGD000285,Yusuf Hassan Al-Dulaimi,Baghdad,Rusafa,33.32654,44.47731,M,active
BGD000286,Hassan Yusuf Al-Zubaidi,Baghdad,Abu Ghraib,33.34892,44.18779,M,active
BGD000287,Maryam Mohammed Al-Khafaji,Baghdad,Mansour,33.28904,44.33513,F,active
BGD000288,Rania Omar Al-Rubaie,Baghdad,Abu Ghraib,33.30847,44.18372,F,active
BGD000289,Fatima Omar Al-Obaidi,Baghdad,Mansour,33.3553,44.36688,F,active
BGD000290,Mohammed Karrar Al-Baghdadi,Baghdad,Sadr City,33.32927,44.48804,M,active
BGD000291,Aya Hassan Al-Azzawi,Baghdad,Mansour,33.27337,44.29874,F,active
BGD000292,Zaid Mohammed Al-Dulaimi,Baghdad,Mansour,33.319,44.29672,M,active
BGD000293,Aya Yusuf Al-Saadi,Baghdad,Kadhimiyah,33.33159,44.3774,F,active
BGD000294,Fatima Hassan Al-Jubouri,Baghdad,Mahmudiyah,33.05625,44.33185,F,active
BGD000295,Dina Mohammed Al-Azzawi,Baghdad,Mansour,33.30174,44.30585,F,active
BGD000296,Ali Karrar Al-Basri,Baghdad,Adhamiyah,33.37588,44.33737,M,active
BGD000297,Aya Yusuf Al-Dulaimi,Baghdad,Mahmudiyah,33.03234,44.36003,F,active
BGD000298,Yusuf Ali Al-Zubaidi,Baghdad,Rusafa,33.36765,44.41564,M,active
BGD000299,Karrar Ali Al-Hamdani,Baghdad,Rusafa,33.33367,44.42139,M,active
BGD000300,Mohammed Ali Al-Saadi,Baghdad,Sadr City,33.35958,44.39436,M,active
BGD000301,Maryam Mustafa Al-Jubouri,Baghdad,Rusafa,33.26624,44.41354,F,active
BGD000302,Aya Omar Al-Zubaidi,Baghdad,Sadr City,33.37407,44.44769,F,active
BGD000303,Hawraa Omar Al-Basri,Baghdad,Mahmudiyah,33.07418,44.35436,F,active
BGD000304,Omar Karrar Al-Saadi,Baghdad,Adhamiyah,33.36458,44.35906,M,active
BGD000305,Ali Yusuf Al-Mosuli,Baghdad,Adhamiyah,33.37166,44.39109,M,active
BGD000306,Zaid Ahmed Al-Basri,Baghdad,Mansour,33.2992,44.34066,M,active
BGD000307,Hassan Omar Al-Dulaimi,Baghdad,Adhamiyah,33.41137,44.34822,M,active
BGD000308,Omar Omar Al-Obaidi,Baghdad,Sadr City,33.44463,44.41387,M,active
BGD000309,Hussein Mohammed Al-Azzawi,Baghdad,Adhamiyah,33.40159,44.37173,M,active
BGD000310,Fatima Ahmed Al-Azzawi,Baghdad,Mansour,33.33623,44.28157,F,active
BGD000311,Ahmed Hussein Al-Tamimi,Baghdad,Sadr City,33.41038,44.4413,M,active
BGD000312,Zainab Zaid Al-Rubaie,Baghdad,Sadr City,33.38043,44.4062,F,active
BGD000313,Layla Yusuf Al-Basri,Baghdad,Karkh,33.29607,44.31737,F,active
BGD000314,Ahmed Ahmed Al-Obaidi,Baghdad,Karkh,33.32768,44.36558,M,active
BGD000315,Zainab Ali Al-Mosuli,Baghdad,Kadhimiyah,33.39907,44.35904,F,active
BGD000316,Karrar Karrar Al-Shammari,Baghdad,Sadr City,33.35638,44.42617,M,active
BGD000317,Ahmed Hassan Al-Azzawi,Baghdad,Sadr City,33.3424,44.4529,M,active
BGD000318,Hussein Ali Al-Basri,Baghdad,Mansour,33.3007,44.33569,M,active
BGD000319,Zaid Hussein Al-Zubaidi,Baghdad,Karkh,33.25607,44.40732,M,active
BGD000320,Yusuf Ahmed Al-Mosuli,Baghdad,Mansour,33.2997,44.30586,M,active
BGD000321,Mustafa Hassan Al-Khafaji,Baghdad,Adhamiyah,33.35922,44.3515,M,active
BGD000322,Aya Ahmed Al-Janabi,Baghdad,Adhamiyah,33.37743,44.35669,F,active
BGD000323,Aya Ali Al-Zubaidi,Baghdad,Kadhimiyah,33.39995,44.35418,F,active
BGD000324,Mohammed Yusuf Al-Rubaie,Baghdad,Rusafa,33.3797,44.4561,M,active
BGD000325,Ali Hussein Al-Khafaji,Baghdad,Adhamiyah,33.37114,44.43943,M,active
BGD000326,Karrar Ahmed Al-Basri,Baghdad,Karkh,33.30107,44.37059,M,active
BGD000327,Sara Yusuf Al-Dulaimi,Baghdad,Abu Ghraib,33.29494,44.17043,F,active
BGD000328,Ali Hussein Al-Janabi,Baghdad,Adhamiyah,33.36163,44.39322,M,active
BGD000329,Mustafa Ali Al-Azzawi,Baghdad,Rusafa,33.35942,44.41233,M,active
BGD000330,Omar Omar Al-Zubaidi,Baghdad,Karkh,33.30767,44.34656,M,active
BGD000331,Hussein Hussein Al-Hamdani,Baghdad,Mansour,33.31976,44.34415,M,active
BGD000332,Noor Mohammed Al-Baghdadi,Baghdad,Mansour,33.28652,44.32495,F,active
BGD000333,Hussein Yusuf Al-Obaidi,Baghdad,Sadr City,33.4051,44.46106,M,active
BGD000334,Noor Zaid Al-Shammari,Baghdad,Sadr City,33.43391,44.40837,F,active
BGD000335,Mustafa Mohammed Al-Obaidi,Baghdad,Rusafa,33.35969,44.40224,M,active
BGD000336,Rania Mohammed Al-Mosuli,Baghdad,Karkh,33.27493,44.3579,F,active
BGD000337,Omar Hassan Al-Dulaimi,Baghdad,Mansour,33.33495,44.26307,M,active
BGD000338,Mustafa Hussein Al-Azzawi,Baghdad,Abu Ghraib,33.3262,44.19101,M,active
BGD000339,Ahmed Omar Al-Obaidi,Baghdad,Kadhimiyah,33.38302,44.36331,M,active
BGD000340,Mohammed Mustafa Al-Jubouri,Baghdad,Mahmudiyah,33.06446,44.42303,M,active
BGD000341,Ahmed Hassan Al-Shammari,Baghdad,Mahmudiyah,33.06792,44.32839,M,active
BGD000342,Maryam Hassan Al-Zubaidi,Baghdad,Adhamiyah,33.38953,44.39153,F,active
BGD000343,Layla Hussein Al-Azzawi,Baghdad,Mahmudiyah,33.07911,44.39353,F,active
BGD000344,Hassan Yusuf Al-Basri,Baghdad,Adhamiyah,33.32723,44.36608,M,active
BGD000345,Layla Yusuf Al-Mosuli,Baghdad,Kadhimiyah,33.41975,44.28661,F,active
BGD000346,Noor Omar Al-Janabi,Baghdad,Sadr City,33.41378,44.44195,F,active
BGD000347,Karrar Yusuf Al-Dulaimi,Baghdad,Karkh,33.3621,44.34718,M,active
BGD000348,Hussein Mohammed Al-Basri,Baghdad,Rusafa,33.34818,44.418,M,active
BGD000349,Aya Yusuf Al-Saadi,Baghdad,Sadr City,33.40295,44.48057,F,active
BGD000350,Dina Hussein Al-Khafaji,Baghdad,Abu Ghraib,33.3003,44.21848,F,active
BGD000351,Zaid Karrar Al-Dulaimi,Baghdad,Rusafa,33.33196,44.39529,M,active
BGD000352,Hassan Mohammed Al-Hamdani,Baghdad,Karkh,33.29214,44.28838,M,active
BGD000353,Karrar Omar Al-Saadi,Baghdad,Kadhimiyah,33.36924,44.37506,M,active
BGD000354,Mohammed Hassan Al-Janabi,Baghdad,Karkh,33.32508,44.34355,M,active
BGD000355,Hussein Mohammed Al-Janabi,Baghdad,Adhamiyah,33.40042,44.38738,M,active
BGD000356,Layla Yusuf Al-Mosuli,Baghdad,Sadr City,33.44802,44.4598,F,active
BGD000357,Hussein Ahmed Al-Tamimi,Baghdad,Mansour,33.29782,44.31862,M,active
BGD000358,Mustafa Omar Al-Azzawi,Baghdad,Rusafa,33.32425,44.37876,M,active
BGD000359,Dina Hussein Al-Mosuli,Baghdad,Adhamiyah,33.39094,44.40642,F,active
BGD000360,Ali Ali Al-Shammari,Baghdad,Sadr City,33.3682,44.47373,M,active
BGD000361,Aya Karrar Al-Obaidi,Baghdad,Abu Ghraib,33.30746,44.14555,F,active
BGD000362,Ali Mustafa Al-Khafaji,Baghdad,Karkh,33.29455,44.34561,M,active
BGD000363,Ahmed Ahmed Al-Jubouri,Baghdad,Rusafa,33.36642,44.39501,M,active
BGD000364,Hawraa Omar Al-Saadi,Baghdad,Adhamiyah,33.38833,44.38804,F,active
BGD000365,Rania Yusuf Al-Rubaie,Baghdad,Sadr City,33.4031,44.497,F,active
BGD000366,Zaid Omar Al-Saadi,Baghdad,Sadr City,33.40926,44.49155,M,active
BGD000367,Layla Ahmed Al-Hamdani,Baghdad,Karkh,33.39442,44.38028,F,active
BGD000368,Zainab Hussein Al-Baghdadi,Baghdad,Kadhimiyah,33.40166,44.32116,F,active
BGD000369,Hawraa Yusuf Al-Azzawi,Baghdad,Sadr City,33.3835,44.47233,F,active
BGD000370,Aya Mustafa Al-Janabi,Baghdad,Mahmudiyah,33.01463,44.36988,F,active
BGD000371,Ahmed Hussein Al-Saadi,Baghdad,Adhamiyah,33.38345,44.37902,M,active
BGD000372,Aya Omar Al-Rubaie,Baghdad,Adhamiyah,33.39672,44.34025,F,active
BGD000373,Hussein Hussein Al-Saadi,Baghdad,Karkh,33.25477,44.34479,M,active
BGD000374,Yusuf Ali Al-Mosuli,Baghdad,Karkh,33.26418,44.35313,M,active
BGD000375,Yusuf Hussein Al-Saadi,Baghdad,Rusafa,33.32786,44.43616,M,active
BGD000376,Hassan Ahmed Al-Hamdani,Baghdad,Abu Ghraib,33.26961,44.14358,M,active
BGD000377,Karrar Mustafa Al-Hamdani,Baghdad,Sadr City,33.39979,44.46929,M,active
BGD000378,Karrar Mustafa Al-Baghdadi,Baghdad,Adhamiyah,33.37723,44.37646,M,active
BGD000379,Zaid Ali Al-Rubaie,Baghdad,Sadr City,33.35736,44.46287,M,active
BGD000380,Karrar Yusuf Al-Mosuli,Baghdad,Abu Ghraib,33.29347,44.19888,M,active
BGD000381,Layla Yusuf Al-Jubouri,Baghdad,Abu Ghraib,33.28693,44.218,F,active
BGD000382,Layla Mustafa Al-Obaidi,Baghdad,Kadhimiyah,33.40655,44.32541,F,active
BGD000383,Zainab Yusuf Al-Basri,Baghdad,Karkh,33.29399,44.38088,F,active
BGD000384,Aya Karrar Al-Khafaji,Baghdad,Mahmudiyah,33.04615,44.3234,F,active
BGD000385,Aya Zaid Al-Shammari,Baghdad,Mansour,33.30494,44.29955,F,active
BGD000386,Zaid Omar Al-Janabi,Baghdad,Abu Ghraib,33.27099,44.18874,M,active
BGD000387,Layla Zaid Al-Shammari,Baghdad,Adhamiyah,33.37935,44.35607,F,active
BGD000388,Rania Hassan Al-Rubaie,Baghdad,Abu Ghraib,33.29289,44.19191,F,active
BGD000389,Zainab Ali Al-Mosuli,Baghdad,Karkh,33.2564,44.34225,F,active
BGD000390,Hawraa Ali Al-Khafaji,Baghdad,Abu Ghraib,33.3292,44.15503,F,active
BGD000391,Maryam Ali Al-Obaidi,Baghdad,Karkh,33.31829,44.37344,F,active
BGD000392,Rania Hussein Al-Obaidi,Baghdad,Adhamiyah,33.45519,44.3621,F,active
BGD000393,Mustafa Karrar Al-Janabi,Baghdad,Sadr City,33.39312,44.45223,M,active
BGD000394,Mustafa Hassan Al-Rubaie,Baghdad,Abu Ghraib,33.27154,44.21063,M,active
BGD000395,Zaid Yusuf Al-Rubaie,Baghdad,Mansour,33.30325,44.30078,M,active
BGD000396,Zaid Ahmed Al-Shammari,Baghdad,Abu Ghraib,33.29169,44.16476,M,active
BGD000397,Mustafa Ahmed Al-Mosuli,Baghdad,Abu Ghraib,33.29066,44.18953,M,active
BGD000398,Ali Yusuf Al-Jubouri,Baghdad,Sadr City,33.41436,44.4311,M,active
BGD000399,Sara Hussein Al-Basri,Baghdad,Karkh,33.29859,44.34336,F,active
BGD000400,Hawraa Mustafa Al-Basri,Baghdad,Mansour,33.36055,44.33365,F,active
BGD000401,Mustafa Mustafa Al-Baghdadi,Baghdad,Adhamiyah,33.41672,44.40035,M,active
BGD000402,Layla Hassan Al-Mosuli,Baghdad,Mansour,33.28924,44.2867,F,active
BGD000403,Mohammed Mohammed Al-Hamdani,Baghdad,Kadhimiyah,33.39374,44.34053,M,active
BGD000404,Fatima Yusuf Al-Tamimi,Baghdad,Abu Ghraib,33.28355,44.16157,F,active
BGD000405,Mustafa Mustafa Al-Obaidi,Baghdad,Abu Ghraib,33.32939,44.17189,M,active
BGD000406,Hawraa Ali Al-Mosuli,Baghdad,Abu Ghraib,33.27962,44.18517,F,active
BGD000407,Mohammed Mustafa Al-Khafaji,Baghdad,Rusafa,33.30541,44.44672,M,active
BGD000408,Zaid Ali Al-Dulaimi,Baghdad,Adhamiyah,33.40667,44.37696,M,active
BGD000409,Zaid Ahmed Al-Jubouri,Baghdad,Abu Ghraib,33.32511,44.19303,M,active
BGD000410,Hussein Ali Al-Tamimi,Baghdad,Sadr City,33.40795,44.44684,M,active
BGD000411,Zainab Mohammed Al-Zubaidi,Baghdad,Sadr City,33.40424,44.47407,F,active
BGD000412,Omar Omar Al-Jubouri,Baghdad,Mansour,33.30066,44.31598,M,active
BGD000413,Rania Karrar Al-Janabi,Baghdad,Sadr City,33.39861,44.45582,F,active
BGD000414,Hawraa Omar Al-Obaidi,Baghdad,Mahmudiyah,33.05668,44.34235,F,active
BGD000415,Zainab Omar Al-Janabi,Baghdad,Rusafa,33.36568,44.43416,F,active
BGD000416,Zainab Karrar Al-Dulaimi,Baghdad,Adhamiyah,33.40494,44.36054,F,active
BGD000417,Karrar Yusuf Al-Mosuli,Baghdad,Karkh,33.31226,44.37699,M,active
BGD000418,Hussein Yusuf Al-Basri,Baghdad,Mansour,33.29494,44.31536,M,active
BGD000419,Zainab Hassan Al-Basri,Baghdad,Kadhimiyah,33.40827,44.3484,F,active
BGD000420,Layla Mustafa Al-Jubouri,Baghdad,Mansour,33.34574,44.33295,F,active
BGD000421,Ali Ali Al-Janabi,Baghdad,Mansour,33.31137,44.32747,M,active
BGD000422,Maryam Mustafa Al-Obaidi,Baghdad,Mansour,33.32069,44.33203,F,active
BGD000423,Zainab Hussein Al-Baghdadi,Baghdad,Karkh,33.33913,44.40173,F,active
BGD000424,Mohammed Karrar Al-Tamimi,Baghdad,Abu Ghraib,33.27745,44.18742,M,active
BGD000425,Hawraa Zaid Al-Mosuli,Baghdad,Sadr City,33.41005,44.46063,F,active
BGD000426,Dina Mohammed Al-Jubouri,Baghdad,Adhamiyah,33.34294,44.39767,F,active
BGD000427,Noor Hussein Al-Janabi,Baghdad,Adhamiyah,33.3379,44.39184,F,active
BGD000428,Yusuf Zaid Al-Zubaidi,Baghdad,Adhamiyah,33.41378,44.3429,M,active
BGD000429,Noor Mohammed Al-Hamdani,Baghdad,Sadr City,33.35068,44.45817,F,active
BGD000430,Hassan Omar Al-Jubouri,Baghdad,Rusafa,33.36978,44.42894,M,active
BGD000431,Dina Ali Al-Basri,Baghdad,Rusafa,33.35704,44.39957,F,active
BGD000432,Zainab Omar Al-Saadi,Baghdad,Mahmudiyah,33.05967,44.36477,F,active
BGD000433,Hussein Mustafa Al-Shammari,Baghdad,Mansour,33.32221,44.26881,M,active
BGD000434,Mustafa Mohammed Al-Dulaimi,Baghdad,Karkh,33.31379,44.35776,M,active
BGD000435,Yusuf Ahmed Al-Zubaidi,Baghdad,Adhamiyah,33.38811,44.33133,M,active
BGD000436,Zaid Mustafa Al-Zubaidi,Baghdad,Kadhimiyah,33.3942,44.331,M,active
BGD000437,Ali Ali Al-Hamdani,Baghdad,Abu Ghraib,33.32017,44.19798,M,active
BGD000438,Ali Karrar Al-Zubaidi,Baghdad,Abu Ghraib,33.27591,44.18595,M,active
BGD000439,Zainab Omar Al-Khafaji,Baghdad,Mansour,33.35064,44.31646,F,active
BGD000440,Noor Yusuf Al-Baghdadi,Baghdad,Abu Ghraib,33.31935,44.21635,F,active
BGD000441,Fatima Ahmed Al-Dulaimi,Baghdad,Rusafa,33.34703,44.47743,F,active
BGD000442,Mohammed Karrar Al-Mosuli,Baghdad,Mansour,33.3023,44.27904,M,active
BGD000443,Sara Hussein Al-Zubaidi,Baghdad,Rusafa,33.37839,44.40772,F,active
BGD000444,Ahmed Ali Al-Basri,Baghdad,Sadr City,33.38504,44.4508,M,active
BGD000445,Mustafa Ali Al-Azzawi,Baghdad,Sadr City,33.40265,44.43058,M,active
BGD000446,Zainab Ali Al-Baghdadi,Baghdad,Rusafa,33.32598,44.40608,F,active
BGD000447,Layla Mohammed Al-Zubaidi,Baghdad,Abu Ghraib,33.34083,44.16468,F,active
BGD000448,Hawraa Mustafa Al-Azzawi,Baghdad,Mansour,33.33556,44.37909,F,active
BGD000449,Hussein Mustafa Al-Janabi,Baghdad,Karkh,33.28981,44.38199,M,active
BGD000450,Maryam Karrar Al-Janabi,Baghdad,Adhamiyah,33.40673,44.42113,F,active
BGD000451,Mustafa Mohammed Al-Dulaimi,Baghdad,Adhamiyah,33.33501,44.34845,M,active
BGD000452,Yusuf Mustafa Al-Dulaimi,Baghdad,Adhamiyah,33.395,44.34091,M,active
BGD000453,Hawraa Mohammed Al-Mosuli,Baghdad,Rusafa,33.36739,44.43846,F,active
BGD000454,Mustafa Ahmed Al-Hamdani,Baghdad,Karkh,33.31357,44.32772,M,active
BGD000455,Zainab Hassan Al-Rubaie,Baghdad,Adhamiyah,33.36831,44.39286,F,active
BGD000456,Zainab Mohammed Al-Obaidi,Baghdad,Karkh,33.3102,44.36043,F,active
BGD000457,Mustafa Mustafa Al-Janabi,Baghdad,Karkh,33.32768,44.36258,M,active
BGD000458,Zaid Karrar Al-Rubaie,Baghdad,Adhamiyah,33.35004,44.38476,M,active
BGD000459,Mustafa Zaid Al-Hamdani,Baghdad,Mansour,33.31598,44.35191,M,active
BGD000460,Maryam Hussein Al-Obaidi,Baghdad,Adhamiyah,33.39607,44.3286,F,active
BGD000461,Yusuf Mustafa Al-Rubaie,Baghdad,Mansour,33.2997,44.35004,M,active
BGD000462,Ali Ali Al-Rubaie,Baghdad,Adhamiyah,33.3235,44.31081,M,active
BGD000463,Karrar Mustafa Al-Jubouri,Baghdad,Abu Ghraib,33.273,44.18719,M,active
BGD000464,Hawraa Karrar Al-Janabi,Baghdad,Mansour,33.27054,44.30362,F,active
BGD000465,Aya Hassan Al-Shammari,Baghdad,Adhamiyah,33.34888,44.37182,F,active
BGD000466,Layla Mustafa Al-Rubaie,Baghdad,Sadr City,33.39094,44.44342,F,active
BGD000467,Zainab Ahmed Al-Baghdadi,Baghdad,Rusafa,33.34532,44.42942,F,active
BGD000468,Rania Mohammed Al-Shammari,Baghdad,Rusafa,33.33771,44.46275,F,active
BGD000469,Yusuf Ali Al-Shammari,Baghdad,Abu Ghraib,33.28845,44.1538,M,active
BGD000470,Sara Karrar Al-Jubouri,Baghdad,Adhamiyah,33.35577,44.35221,F,active
BGD000471,Sara Omar Al-Tamimi,Baghdad,Karkh,33.26502,44.38767,F,active
BGD000472,Karrar Ahmed Al-Basri,Baghdad,Rusafa,33.3332,44.45394,M,active
BGD000473,Mohammed Ali Al-Mosuli,Baghdad,Mansour,33.27922,44.32552,M,active
BGD000474,Hawraa Zaid Al-Dulaimi,Baghdad,Adhamiyah,33.35894,44.37344,F,active
BGD000475,Karrar Hassan Al-Azzawi,Baghdad,Mansour,33.28733,44.3537,M,active
BGD000476,Mustafa Omar Al-Azzawi,Baghdad,Karkh,33.3216,44.3687,M,active
BGD000477,Yusuf Hussein Al-Dulaimi,Baghdad,Kadhimiyah,33.35365,44.34066,M,active
BGD000478,Mustafa Yusuf Al-Shammari,Baghdad,Karkh,33.30457,44.35058,M,active
BGD000479,Zaid Mustafa Al-Zubaidi,Baghdad,Mahmudiyah,33.07027,44.38006,M,active
BGD000480,Layla Yusuf Al-Hamdani,Baghdad,Mansour,33.32216,44.3394,F,active
BGD000481,Sara Yusuf Al-Janabi,Baghdad,Mansour,33.28799,44.31592,F,active
BGD000482,Hussein Hassan Al-Tamimi,Baghdad,Adhamiyah,33.35247,44.37599,M,active
BGD000483,Ali Mustafa Al-Baghdadi,Baghdad,Rusafa,33.36344,44.4182,M,active
BGD000484,Rania Yusuf Al-Dulaimi,Baghdad,Adhamiyah,33.42339,44.39321,F,active
BGD000485,Ahmed Ali Al-Azzawi,Baghdad,Adhamiyah,33.39964,44.38395,M,active
BGD000486,Sara Yusuf Al-Shammari,Baghdad,Karkh,33.33844,44.35246,F,active
BGD000487,Ali Zaid Al-Obaidi,Baghdad,Mansour,33.3656,44.26679,M,active
BGD000488,Omar Zaid Al-Obaidi,Baghdad,Abu Ghraib,33.28483,44.19944,M,active
BGD000489,Yusuf Mustafa Al-Hamdani,Baghdad,Abu Ghraib,33.26188,44.17201,M,active
BGD000490,Hassan Omar Al-Rubaie,Baghdad,Abu Ghraib,33.30625,44.17885,M,active
BGD000491,Layla Zaid Al-Mosuli,Baghdad,Mansour,33.35668,44.30773,F,active
BGD000492,Karrar Mohammed Al-Hamdani,Baghdad,Mahmudiyah,33.03394,44.38224,M,active
BGD000493,Yusuf Hassan Al-Hamdani,Baghdad,Adhamiyah,33.36217,44.41165,M,active
BGD000494,Mohammed Hussein Al-Hamdani,Baghdad,Abu Ghraib,33.35025,44.18532,M,active
BGD000495,Maryam Zaid Al-Obaidi,Baghdad,Mansour,33.31195,44.33879,F,active
BGD000496,Hussein Mohammed Al-Janabi,Baghdad,Mansour,33.33707,44.32088,M,active
BGD000497,Hassan Hussein Al-Basri,Baghdad,Adhamiyah,33.37764,44.37381,M,active
BGD000498,Ahmed Yusuf Al-Saadi,Baghdad,Sadr City,33.40006,44.48672,M,active
BGD000499,Sara Mohammed Al-Rubaie,Baghdad,Karkh,33.32984,44.378,F,active
BGD000500,Hawraa Mohammed Al-Obaidi,Baghdad,Kadhimiyah,33.37937,44.34665,F,active
BGD000501,Hawraa Ali Al-Zubaidi,Baghdad,Abu Ghraib,33.27315,44.15394,F,active
BGD000502,Sara Zaid Al-Obaidi,Baghdad,Adhamiyah,33.34845,44.35245,F,active
BGD000503,Aya Hussein Al-Dulaimi,Baghdad,Mahmudiyah,33.05544,44.3319,F,active
BGD000504,Aya Zaid Al-Khafaji,Baghdad,Adhamiyah,33.42148,44.33668,F,active
BGD000505,Hawraa Omar Al-Shammari,Baghdad,Sadr City,33.37664,44.46255,F,active
BGD000506,Fatima Mustafa Al-Shammari,Baghdad,Abu Ghraib,33.26329,44.18244,F,active
BGD000507,Dina Yusuf Al-Zubaidi,Baghdad,Mahmudiyah,33.09094,44.37882,F,active
BGD000508,Hawraa Hussein Al-Basri,Baghdad,Karkh,33.3378,44.36786,F,active
BGD000509,Maryam Mustafa Al-Mosuli,Baghdad,Abu Ghraib,33.32287,44.2207,F,active
BGD000510,Sara Karrar Al-Tamimi,Baghdad,Adhamiyah,33.36761,44.36621,F,active
BGD000511,Aya Mohammed Al-Obaidi,Baghdad,Mansour,33.31933,44.35879,F,active
BGD000512,Zaid Ahmed Al-Shammari,Baghdad,Karkh,33.28621,44.35304,M,active
BGD000513,Omar Mustafa Al-Janabi,Baghdad,Mahmudiyah,33.07436,44.36007,M,active
BGD000514,Mohammed Yusuf Al-Saadi,Baghdad,Mansour,33.33577,44.32295,M,active
BGD000515,Ali Mohammed Al-Jubouri,Baghdad,Adhamiyah,33.37664,44.34923,M,active
BGD000516,Noor Yusuf Al-Jubouri,Baghdad,Adhamiyah,33.37941,44.37172,F,active
BGD000517,Aya Ali Al-Zubaidi,Baghdad,Karkh,33.31811,44.37715,F,active
BGD000518,Dina Hassan Al-Obaidi,Baghdad,Kadhimiyah,33.32486,44.3354,F,active
BGD000519,Hassan Karrar Al-Khafaji,Baghdad,Rusafa,33.34672,44.39495,M,active
BGD000520,Noor Ahmed Al-Rubaie,Baghdad,Sadr City,33.38413,44.46379,F,active
BGD000521,Mohammed Hussein Al-Shammari,Baghdad,Abu Ghraib,33.30264,44.15694,M,active
BGD000522,Mustafa Hussein Al-Shammari,Baghdad,Rusafa,33.33707,44.39243,M,active
BGD000523,Mohammed Yusuf Al-Janabi,Baghdad,Karkh,33.31926,44.33333,M,active
BGD000524,Layla Yusuf Al-Tamimi,Baghdad,Rusafa,33.39476,44.40526,F,active
BGD000525,Sara Ahmed Al-Dulaimi,Baghdad,Kadhimiyah,33.3976,44.32581,F,active
BGD000526,Zaid Mohammed Al-Mosuli,Baghdad,Adhamiyah,33.35139,44.37697,M,active
BGD000527,Mustafa Mustafa Al-Mosuli,Baghdad,Kadhimiyah,33.39833,44.35869,M,active
BGD000528,Layla Ali Al-Hamdani,Baghdad,Kadhimiyah,33.39832,44.31008,F,active
BGD000529,Ahmed Yusuf Al-Mosuli,Baghdad,Adhamiyah,33.42998,44.38716,M,active
BGD000530,Rania Hassan Al-Baghdadi,Baghdad,Sadr City,33.36402,44.49371,F,active
BGD000531,Ahmed Mohammed Al-Shammari,Baghdad,Mansour,33.34779,44.32149,M,active
BGD000532,Dina Yusuf Al-Mosuli,Baghdad,Kadhimiyah,33.35841,44.34569,F,active
BGD000533,Zaid Ali Al-Saadi,Baghdad,Sadr City,33.4214,44.46242,M,active
BGD000534,Hussein Mustafa Al-Jubouri,Baghdad,Abu Ghraib,33.3233,44.13966,M,active
BGD000535,Maryam Ahmed Al-Dulaimi,Baghdad,Adhamiyah,33.37393,44.36564,F,active
BGD000536,Zaid Hussein Al-Obaidi,Baghdad,Kadhimiyah,33.36208,44.36224,M,active
BGD000537,Ali Mohammed Al-Dulaimi,Baghdad,Adhamiyah,33.38929,44.36894,M,active
BGD000538,Karrar Mohammed Al-Jubouri,Baghdad,Abu Ghraib,33.33231,44.16511,M,active
BGD000539,Zaid Hussein Al-Obaidi,Baghdad,Abu Ghraib,33.31173,44.19776,M,active
BGD000540,Yusuf Mohammed Al-Mosuli,Baghdad,Mahmudiyah,33.08522,44.35576,M,active
BGD000541,Dina Mohammed Al-Baghdadi,Baghdad,Rusafa,33.31586,44.3782,F,active
BGD000542,Mohammed Mohammed Al-Janabi,Baghdad,Adhamiyah,33.34984,44.41136,M,active
BGD000543,Dina Ali Al-Azzawi,Baghdad,Karkh,33.27553,44.32369,F,active
BGD000544,Yusuf Omar Al-Janabi,Baghdad,Adhamiyah,33.39108,44.36151,M,active
BGD000545,Hussein Ahmed Al-Basri,Baghdad,Adhamiyah,33.35735,44.35994,M,active
BGD000546,Karrar Hassan Al-Baghdadi,Baghdad,Rusafa,33.33655,44.44498,M,active
BGD000547,Omar Hassan Al-Baghdadi,Baghdad,Mahmudiyah,33.02007,44.33386,M,active
BGD000548,Mustafa Hassan Al-Obaidi,Baghdad,Adhamiyah,33.36434,44.38249,M,active
BGD000549,Zainab Karrar Al-Zubaidi,Baghdad,Sadr City,33.39762,44.42331,F,active
BGD000550,Fatima Karrar Al-Basri,Baghdad,Adhamiyah,33.40651,44.39816,F,active
BGD000551,Maryam Mustafa Al-Obaidi,Baghdad,Adhamiyah,33.37071,44.36888,F,active
BGD000552,Aya Karrar Al-Zubaidi,Baghdad,Adhamiyah,33.35201,44.36026,F,active
BGD000553,Dina Karrar Al-Mosuli,Baghdad,Karkh,33.28303,44.37706,F,active
BGD000554,Hussein Ahmed Al-Tamimi,Baghdad,Mansour,33.33334,44.32123,M,active
BGD000555,Hussein Omar Al-Jubouri,Baghdad,Mahmudiyah,33.01423,44.34416,M,active
BGD000556,Mustafa Karrar Al-Azzawi,Baghdad,Abu Ghraib,33.29681,44.18396,M,active
BGD000557,Zainab Ali Al-Shammari,Baghdad,Abu Ghraib,33.28526,44.19567,F,active
